,attributes,business_id,categories,city,hours,latitude,longitude,open,review_count,stars,categories_Fastfood,categories_Sandwiches,categories_Pizza,categories_Vegetarian,categories_Barbeque,categories_Tex-Mex,Automotive,categories_Restaurants,categories_CoffeeTea,categories_American_Traditional,categories_Steakhouses,categories_Thai,categories_American_New,categories_ChickenWings,categories_Chinese,categories_Japanese,categories_Empanadas,categories_Italian,categories_Salad,attributes.AcceptsCreditCards,attributes.AcceptsInsurance,attributes.Alcohol,attributes.Ambience.casual,attributes.Ambience.classy,attributes.Ambience.divey,attributes.Ambience.hipster,attributes.Ambience.intimate,attributes.Ambience.romantic,attributes.Ambience.touristy,attributes.Ambience.trendy,attributes.Attire,attributes.BYOB,attributes.BYOB/Corkage,attributes.ByAppointmentOnly,attributes.Caters,attributes.CoatCheck,attributes.Corkage,attributes.Delivery,attributes.DietaryRestrictions.dairyfree,attributes.DietaryRestrictions.glutenfree,attributes.DietaryRestrictions.halal,attributes.DietaryRestrictions.kosher,attributes.DietaryRestrictions.soyfree,attributes.DietaryRestrictions.vegan,attributes.DietaryRestrictions.vegetarian,attributes.DogsAllowed,attributes.DriveThru,attributes.GoodFor.breakfast,attributes.GoodFor.brunch,attributes.GoodFor.dessert,attributes.GoodFor.dinner,attributes.GoodFor.latenight,attributes.GoodFor.lunch,attributes.GoodForDancing,attributes.GoodForGroups,attributes.GoodForKids,attributes.HairTypesSpecializedIn.africanamerican,attributes.HairTypesSpecializedIn.asian,attributes.HairTypesSpecializedIn.coloring,attributes.HairTypesSpecializedIn.curly,attributes.HairTypesSpecializedIn.extensions,attributes.HairTypesSpecializedIn.kids,attributes.HairTypesSpecializedIn.perms,attributes.HairTypesSpecializedIn.straightperms,attributes.HappyHour,attributes.HasTV,attributes.Music.background_music,attributes.Music.dj,attributes.Music.jukebox,attributes.Music.karaoke,attributes.Music.live,attributes.Music.video,attributes.NoiseLevel,attributes.Open24Hours,attributes.OrderatCounter,attributes.OutdoorSeating,attributes.PriceRange,attributes.Smoking,attributes.Takeout,attributes.TakesReservations,attributes.WaiterService,attributes.WheelchairAccessible,attributes.WiFi,attributes.Parking.garage,attributes.Parking.lot,attributes.Parking.street,attributes.Parking.valet,attributes.Parking.validated,hours.Friday.close,hours.Friday.open,hours.Monday.close,hours.Monday.open,hours.Saturday.close,hours.Saturday.open,hours.Sunday.close,hours.Sunday.open,hours.Thursday.close,hours.Thursday.open,hours.Tuesday.close,hours.Tuesday.open,hours.Wednesday.close,hours.Wednesday.open,avg_review_stars,reviews_count,tip_count,checkin_count
160,"{'Has TV': True, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Good For Groups': False, 'Delivery': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wheelchair Accessible': True, 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Takes Reservations': False, 'Wi-Fi': 'no', 'Waiter Service': False, 'Outdoor Seating': True, 'Caters': True, 'Accepts Credit Cards': True}",8pqdYVXF17grawfgP2fZTA,"['Delis', 'Restaurants', 'Italian', 1]",Scottsdale,"{'Tuesday': {'close': '18:00', 'open': '07:00'}, 'Friday': {'close': '18:00', 'open': '07:00'}, 'Saturday': {'close': '18:00', 'open': '07:00'}, 'Sunday': {'close': '18:00', 'open': '07:00'}, 'Wednesday': {'close': '18:00', 'open': '07:00'}, 'Thursday': {'close': '18:00', 'open': '07:00'}, 'Monday': {'close': '18:00', 'open': '07:00'}}",33.6342998,-111.9241346,True,75,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,1,2,0,2,1,2,2,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,0,0,1,0,0,1,0,0,0,18,7,18,7,18,7,18,7,18,7,18,7,18,7,3.1384615384615384,65,17,99
161,"{'Has TV': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Good For Groups': True, 'Delivery': False, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wheelchair Accessible': True, 'Good for Kids': True, 'Good For': {'breakfast': True, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Wi-Fi': 'free', 'Waiter Service': False, 'Outdoor Seating': True, 'Caters': True, 'Accepts Credit Cards': True}",94uwF6nBkIW_j51T1uJRHw,"['Bakeries', 'Food', 'Cafes', 'Restaurants', 1]",Peoria,"{'Tuesday': {'close': '21:00', 'open': '06:00'}, 'Friday': {'close': '21:00', 'open': '06:00'}, 'Saturday': {'close': '21:00', 'open': '06:00'}, 'Sunday': {'close': '20:00', 'open': '06:00'}, 'Wednesday': {'close': '21:00', 'open': '06:00'}, 'Thursday': {'close': '21:00', 'open': '06:00'}, 'Monday': {'close': '21:00', 'open': '06:00'}}",33.7129792,-112.2761916,True,36,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,0,2,1,2,2,0,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,0,1,1,0,1,0,0,0,21,6,21,6,21,6,20,6,21,6,21,6,21,6,3.235294117647059,34,13,200
162,"{'Good For Groups': True, 'Attire': 'casual', 'Delivery': True, 'Good for Kids': True, 'Caters': False, 'Noise Level': 'average', 'Price Range': 3, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Take-out': True, 'Takes Reservations': False, 'Wheelchair Accessible': False, 'Outdoor Seating': False, 'Waiter Service': False, 'Accepts Credit Cards': True}",zlp4Whr_3AMeEjapRd781w,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants', 1]",Queen Creek,{},33.1612532979935,-111.561663626328,True,3,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,2,0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,2,1,0,0,0,2,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1.0,3,2,5
163,"{'Noise Level': 'average', 'Coat Check': False, 'Has TV': False, 'Happy Hour': False, 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Music': {'video': False, 'dj': False, 'live': False, 'background_music': True, 'jukebox': False, 'karaoke': False}, 'Smoking': 'outdoor', 'Good for Kids': False, 'Alcohol': 'beer_and_wine', 'Good For Groups': True, 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': True, 'hipster': False, 'trendy': False, 'upscale': False}, 'Good For Dancing': False, 'Wheelchair Accessible': True, 'By Appointment Only': True, 'Outdoor Seating': False, 'Accepts Credit Cards': True}",VxZU1FsoL7YJhiQ1O3S8bQ,"['Bars', 'Food', 'Arts & Entertainment', 'Wine Bars', 'Wineries', 'Nightlife', 1]",Tempe,{},33.3613512,-111.9105458,False,31,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,0,2,0,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2,2,2,2,0,2,1,0,0,0,0,0,2,2,2,0,2,1,2,2,2,1,2,0,1,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3.4482758620689653,29,8,67
164,"{'Good For Groups': True, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Delivery': False, 'Drive-Thru': True, 'Good for Kids': True, 'Alcohol': 'none', 'Noise Level': 'loud', 'Price Range': 1, 'Wi-Fi': 'free', 'Take-out': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Waiter Service': False, 'Outdoor Seating': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True}",XHUYM_2okxGXLH-eeZreWw,"['Food', 'Donuts', 'Coffee & Tea', 1]",Scottsdale,{},33.6226576,-111.8920758,True,48,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,1,0,0,1,1,0,1,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2.9591836734693877,49,15,378
165,"{'Noise Level': 'average', 'Delivery': False, 'Attire': 'casual', 'Has TV': True, 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Take-out': True, 'Alcohol': 'full_bar', 'Good For Groups': True, 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'no', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': True, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': True, 'Waiter Service': True, 'Outdoor Seating': False, 'Caters': False, 'Accepts Credit Cards': True}",8jTAfGcJMLs9VNcG4dndNQ,"['American (Traditional)', 'Steakhouses', 'Restaurants', 1]",Phoenix,"{'Tuesday': {'close': '22:00', 'open': '11:00'}, 'Friday': {'close': '23:00', 'open': '11:00'}, 'Saturday': {'close': '23:00', 'open': '11:00'}, 'Sunday': {'close': '22:00', 'open': '11:00'}, 'Wednesday': {'close': '22:00', 'open': '11:00'}, 'Thursday': {'close': '22:00', 'open': '11:00'}, 'Monday': {'close': '22:00', 'open': '11:00'}}",33.5989732,-111.9816241,True,75,3.5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,1,1,2,0,0,1,0,0,0,23,11,22,11,23,11,22,11,22,11,22,11,22,11,3.579710144927536,69,16,282
166,"{'Price Range': 2, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}}",X2CvejXoxpIOr8j6O-gM7A,"['Food', 'Grocery', 1]",Scottsdale,"{'Tuesday': {'close': '23:00', 'open': '06:00'}, 'Friday': {'close': '23:00', 'open': '06:00'}, 'Saturday': {'close': '23:00', 'open': '06:00'}, 'Sunday': {'close': '23:00', 'open': '06:00'}, 'Wednesday': {'close': '23:00', 'open': '06:00'}, 'Thursday': {'close': '23:00', 'open': '06:00'}, 'Monday': {'close': '23:00', 'open': '06:00'}}",33.5228148,-111.8991203,True,17,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,1,2,0,1,0,0,0,23,6,23,6,23,6,23,6,23,6,23,6,23,6,2.857142857142857,14,4,242
167,"{'Noise Level': 'quiet', 'Delivery': False, 'Attire': 'casual', 'Has TV': False, 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}, 'Take-out': True, 'Alcohol': 'none', 'Good For Groups': False, 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'no', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Waiter Service': False, 'Outdoor Seating': False, 'Caters': True, 'Accepts Credit Cards': True}",dALQVAx5qdF3F-JzT32ELg,"['Bakeries', 'Food', 'Filipino', 'Restaurants', 1]",Chandler,"{'Tuesday': {'close': '19:00', 'open': '10:00'}, 'Friday': {'close': '19:00', 'open': '10:00'}, 'Wednesday': {'close': '19:00', 'open': '10:00'}, 'Sunday': {'close': '17:00', 'open': '10:00'}, 'Saturday': {'close': '19:00', 'open': '10:00'}, 'Thursday': {'close': '19:00', 'open': '10:00'}}",33.3371994,-111.8764193,True,27,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,2,0,2,1,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,1,2,1,0,0,2,0,0,0,0,0,0,19,10,25,25,19,10,17,10,19,10,19,10,19,10,3.5454545454545454,22,8,53
168,"{'Good For Groups': True, 'Has TV': True, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Accepts Credit Cards': True, 'Price Range': 3, 'Takes Reservations': True, 'Good for Kids': True, 'Delivery': False, 'Take-out': True, 'Attire': 'casual'}",cx6ht6xrOwHpNhXVQtgxiQ,"['Mexican', 'Restaurants', 1]",Glendale,{},33.5330493,-112.2620364,False,12,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,3,2,1,1,2,2,2,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3.0,11,2,7
169,"{'Has TV': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Good For Groups': True, 'Delivery': False, 'Order at Counter': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'no', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': True, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Waiter Service': False, 'Outdoor Seating': True, 'Caters': True, 'Accepts Credit Cards': True}",ZlmZKy8IYfExSP33WJflwQ,"['Barbeque', 'Restaurants', 1]",Tempe,"{'Tuesday': {'close': '21:00', 'open': '10:30'}, 'Friday': {'close': '21:00', 'open': '10:30'}, 'Saturday': {'close': '21:00', 'open': '10:30'}, 'Sunday': {'close': '20:00', 'open': '11:00'}, 'Wednesday': {'close': '21:00', 'open': '10:30'}, 'Thursday': {'close': '21:00', 'open': '10:30'}, 'Monday': {'close': '21:00', 'open': '10:30'}}",33.3777945,-111.9381961,True,113,3.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,2,0,2,1,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,0,0,2,0,0,1,0,0,0,21,10,21,10,21,10,20,11,21,10,21,10,21,10,3.5294117647058822,102,19,180
170,"{'Has TV': True, 'Good For Groups': True, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Dogs Allowed': True, 'Delivery': True, 'Take-out': True, 'Alcohol': 'full_bar', 'Noise Level': 'average', 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wheelchair Accessible': True, 'Good for Kids': False, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': True, 'Wi-Fi': 'free', 'Waiter Service': True, 'Outdoor Seating': True, 'Caters': False, 'Accepts Credit Cards': True}",je1q1LWWHP8xMKKBb0egfw,"['Restaurants', 'Italian', 1]",Chandler,"{'Tuesday': {'close': '02:00', 'open': '11:00'}, 'Friday': {'close': '02:00', 'open': '11:00'}, 'Saturday': {'close': '02:00', 'open': '11:00'}, 'Sunday': {'close': '02:00', 'open': '11:00'}, 'Wednesday': {'close': '02:00', 'open': '11:00'}, 'Thursday': {'close': '02:00', 'open': '11:00'}, 'Monday': {'close': '02:00', 'open': '11:00'}}",33.3416209,-111.8595475,False,7,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,0,0,0,0,0,0,0,1,2,0,2,0,2,2,1,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,0,1,0,0,0,2,11,2,11,2,11,2,11,2,11,2,11,2,11,1.8888888888888888,9,2,14
171,"{'Has TV': True, 'Good For Groups': True, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Dogs Allowed': False, 'Delivery': True, 'Take-out': True, 'Alcohol': 'full_bar', 'Noise Level': 'average', 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wheelchair Accessible': True, 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Takes Reservations': True, 'Wi-Fi': 'no', 'Waiter Service': True, 'Outdoor Seating': False, 'Caters': True, 'Accepts Credit Cards': True}",IwhkOh4fPsiU7TThIsz6Og,"['Japanese', 'Chinese', 'Restaurants', 1]",Phoenix,"{'Tuesday': {'close': '21:00', 'open': '11:00'}, 'Friday': {'close': '23:00', 'open': '11:00'}, 'Saturday': {'close': '23:00', 'open': '12:00'}, 'Sunday': {'close': '21:00', 'open': '12:00'}, 'Wednesday': {'close': '21:00', 'open': '11:00'}, 'Thursday': {'close': '21:00', 'open': '11:00'}, 'Monday': {'close': '21:00', 'open': '11:00'}}",33.6664543151855,-112.124526977539,False,38,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,2,0,2,1,2,2,1,2,2,2,2,2,2,2,0,2,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,1,1,1,0,0,1,0,0,0,23,11,21,11,23,12,21,12,21,11,21,11,21,11,3.0303030303030303,33,6,53
172,"{'Has TV': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}, 'Good For Groups': True, 'Delivery': False, 'Drive-Thru': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'loud', 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'free', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Waiter Service': False, 'Outdoor Seating': False, 'Caters': False, 'Accepts Credit Cards': True}",UvHZBttSo_9mkebNGJfS-A,"['Burgers', 'Fast Food', 'Restaurants', 1]",Glendale,{},33.5371012,-112.2389141,True,6,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,0,1,2,1,0,0,2,1,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3.6,5,3,44
173,"{'Delivery': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Smoking': 'outdoor', 'Good for Kids': False, 'Good For Groups': True, 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Takes Reservations': False, 'Outdoor Seating': True, 'Coat Check': False, 'Has TV': True, 'Good For Dancing': False, 'Happy Hour': True, 'Music': {}, 'Take-out': True, 'Alcohol': 'full_bar', 'Noise Level': 'average', 'Wi-Fi': 'free', 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Waiter Service': True, 'Caters': False, 'Accepts Credit Cards': True}",PkBkqQpAoeX3Ogo5HBthQg,"['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants', 1]",Phoenix,"{'Tuesday': {'close': '00:00', 'open': '11:00'}, 'Friday': {'close': '02:00', 'open': '11:00'}, 'Saturday': {'close': '02:00', 'open': '09:00'}, 'Sunday': {'close': '00:00', 'open': '09:00'}, 'Wednesday': {'close': '00:00', 'open': '11:00'}, 'Thursday': {'close': '02:00', 'open': '11:00'}, 'Monday': {'close': '00:00', 'open': '11:00'}}",33.6536099,-112.0637743,True,49,3.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,0,1,2,1,0,1,0,0,0,2,11,0,11,2,9,0,9,2,11,0,11,0,11,3.4318181818181817,44,23,233
174,"{'Has TV': True, 'Good For Groups': True, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Dogs Allowed': False, 'Delivery': False, 'Drive-Thru': False, 'Take-out': True, 'Waiter Service': False, 'Noise Level': 'average', 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'free', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': True, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Wheelchair Accessible': True, 'Alcohol': 'beer_and_wine', 'Outdoor Seating': False, 'Caters': True, 'Accepts Credit Cards': True}",ne5RmdfFuFL02oJimNYcVw,"['Burgers', 'Pizza', 'Restaurants', 1]",Peoria,"{'Tuesday': {'close': '20:00', 'open': '10:30'}, 'Friday': {'close': '21:00', 'open': '10:30'}, 'Saturday': {'close': '21:00', 'open': '10:30'}, 'Sunday': {'close': '20:00', 'open': '10:30'}, 'Wednesday': {'close': '20:00', 'open': '10:30'}, 'Thursday': {'close': '20:00', 'open': '10:30'}, 'Monday': {'close': '20:00', 'open': '10:30'}}",33.6679775,-112.2781022,True,69,4.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,1,2,0,2,1,2,2,0,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,0,0,1,1,0,1,0,0,0,21,10,20,10,21,10,20,10,20,10,20,10,20,10,4.419354838709677,62,13,225
175,"{'Delivery': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Takes Reservations': False, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'BYOB/Corkage': 'yes_free', 'Corkage': False, 'Has TV': False, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Wi-Fi': 'no', 'BYOB': False, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Waiter Service': False, 'Caters': True, 'Accepts Credit Cards': True}",sNuyncpQdcvfEpfZS-3Yew,"['Chinese', 'Restaurants', 1]",Chandler,"{'Tuesday': {'close': '21:30', 'open': '10:30'}, 'Friday': {'close': '22:00', 'open': '10:30'}, 'Saturday': {'close': '22:00', 'open': '10:30'}, 'Sunday': {'close': '21:30', 'open': '11:30'}, 'Wednesday': {'close': '21:30', 'open': '10:30'}, 'Thursday': {'close': '21:30', 'open': '10:30'}, 'Monday': {'close': '21:30', 'open': '10:30'}}",33.3212539,-111.91169,True,291,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,2,2,1,2,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,0,0,1,0,0,1,0,0,0,22,10,21,10,22,10,21,11,21,10,21,10,21,10,4.105072463768116,276,76,524
176,"{'Good For Groups': True, 'Accepts Credit Cards': True, 'Takes Reservations': False, 'Good for Kids': True, 'Take-out': True, 'Attire': 'casual'}",LQWa1oFDa5xpjfaYHwBwqQ,"['American (New)', 'Restaurants', 1]",Chandler,{},33.3053808,-111.8412081,True,6,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,1,0,2,2,2,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1.8,5,2,33
