,attributes,business_id,categories,city,hours,latitude,longitude,open,review_count,stars,categories_Fastfood,categories_Sandwiches,categories_Pizza,categories_Vegetarian,categories_Barbeque,categories_Tex-Mex,Automotive,categories_Restaurants,categories_CoffeeTea,categories_American_Traditional,categories_Steakhouses,categories_Thai,categories_American_New,categories_ChickenWings,categories_Chinese,categories_Japanese,categories_Empanadas,categories_Italian,categories_Salad,attributes.AcceptsCreditCards,attributes.AcceptsInsurance,attributes.Alcohol,attributes.Ambience.casual,attributes.Ambience.classy,attributes.Ambience.divey,attributes.Ambience.hipster,attributes.Ambience.intimate,attributes.Ambience.romantic,attributes.Ambience.touristy,attributes.Ambience.trendy,attributes.Attire,attributes.BYOB,attributes.BYOB/Corkage,attributes.ByAppointmentOnly,attributes.Caters,attributes.CoatCheck,attributes.Corkage,attributes.Delivery,attributes.DietaryRestrictions.dairyfree,attributes.DietaryRestrictions.glutenfree,attributes.DietaryRestrictions.halal,attributes.DietaryRestrictions.kosher,attributes.DietaryRestrictions.soyfree,attributes.DietaryRestrictions.vegan,attributes.DietaryRestrictions.vegetarian,attributes.DogsAllowed,attributes.DriveThru,attributes.GoodFor.breakfast,attributes.GoodFor.brunch,attributes.GoodFor.dessert,attributes.GoodFor.dinner,attributes.GoodFor.latenight,attributes.GoodFor.lunch,attributes.GoodForDancing,attributes.GoodForGroups,attributes.GoodForKids,attributes.HairTypesSpecializedIn.africanamerican,attributes.HairTypesSpecializedIn.asian,attributes.HairTypesSpecializedIn.coloring,attributes.HairTypesSpecializedIn.curly,attributes.HairTypesSpecializedIn.extensions,attributes.HairTypesSpecializedIn.kids,attributes.HairTypesSpecializedIn.perms,attributes.HairTypesSpecializedIn.straightperms,attributes.HappyHour,attributes.HasTV,attributes.Music.background_music,attributes.Music.dj,attributes.Music.jukebox,attributes.Music.karaoke,attributes.Music.live,attributes.Music.video,attributes.NoiseLevel,attributes.Open24Hours,attributes.OrderatCounter,attributes.OutdoorSeating,attributes.PriceRange,attributes.Smoking,attributes.Takeout,attributes.TakesReservations,attributes.WaiterService,attributes.WheelchairAccessible,attributes.WiFi,attributes.Parking.garage,attributes.Parking.lot,attributes.Parking.street,attributes.Parking.valet,attributes.Parking.validated,hours.Friday.close,hours.Friday.open,hours.Monday.close,hours.Monday.open,hours.Saturday.close,hours.Saturday.open,hours.Sunday.close,hours.Sunday.open,hours.Thursday.close,hours.Thursday.open,hours.Tuesday.close,hours.Tuesday.open,hours.Wednesday.close,hours.Wednesday.open,avg_review_stars,reviews_count,tip_count,checkin_count,category
470,"{'Has TV': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}, 'Take-out': True, 'Delivery': False, 'Good For Groups': True, 'Price Range': 2, 'Good for Kids': True, 'Takes Reservations': False, 'Drive-Thru': True, 'Outdoor Seating': False, 'Caters': False, 'Accepts Credit Cards': True}",lgMFDLFxGDon26AMizZSlQ,"['Fast Food', 'Chicken Wings', 'Restaurants', 1]",Phoenix,"{'Tuesday': {'close': '23:00', 'open': '10:00'}, 'Friday': {'close': '12:00', 'open': '10:00'}, 'Saturday': {'close': '12:00', 'open': '10:00'}, 'Sunday': {'close': '23:00', 'open': '10:00'}, 'Wednesday': {'close': '23:00', 'open': '10:00'}, 'Thursday': {'close': '12:00', 'open': '10:00'}, 'Monday': {'close': '23:00', 'open': '10:00'}}",33.3779,-112.073,True,11,1.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,1,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,1,0,2,2,2,0,0,0,0,0,12,10,23,10,12,10,23,10,12,10,23,10,23,10,1.8,10,4,28,Fast Food
471,"{'Has TV': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}, 'Take-out': True, 'Delivery': False, 'Good For Groups': True, 'Price Range': 2, 'Good for Kids': True, 'Takes Reservations': False, 'Drive-Thru': True, 'Outdoor Seating': False, 'Caters': False, 'Accepts Credit Cards': True}",lgMFDLFxGDon26AMizZSlQ,"['Fast Food', 'Chicken Wings', 'Restaurants', 1]",Phoenix,"{'Tuesday': {'close': '23:00', 'open': '10:00'}, 'Friday': {'close': '12:00', 'open': '10:00'}, 'Saturday': {'close': '12:00', 'open': '10:00'}, 'Sunday': {'close': '23:00', 'open': '10:00'}, 'Wednesday': {'close': '23:00', 'open': '10:00'}, 'Thursday': {'close': '12:00', 'open': '10:00'}, 'Monday': {'close': '23:00', 'open': '10:00'}}",33.3779,-112.073,True,11,1.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,1,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,1,0,2,2,2,0,0,0,0,0,12,10,23,10,12,10,23,10,12,10,23,10,23,10,1.8,10,4,28,Chicken Wings
472,"{'Has TV': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}, 'Take-out': True, 'Delivery': False, 'Good For Groups': True, 'Price Range': 2, 'Good for Kids': True, 'Takes Reservations': False, 'Drive-Thru': True, 'Outdoor Seating': False, 'Caters': False, 'Accepts Credit Cards': True}",lgMFDLFxGDon26AMizZSlQ,"['Fast Food', 'Chicken Wings', 'Restaurants', 1]",Phoenix,"{'Tuesday': {'close': '23:00', 'open': '10:00'}, 'Friday': {'close': '12:00', 'open': '10:00'}, 'Saturday': {'close': '12:00', 'open': '10:00'}, 'Sunday': {'close': '23:00', 'open': '10:00'}, 'Wednesday': {'close': '23:00', 'open': '10:00'}, 'Thursday': {'close': '12:00', 'open': '10:00'}, 'Monday': {'close': '23:00', 'open': '10:00'}}",33.3779,-112.073,True,11,1.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,1,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,1,0,2,2,2,0,0,0,0,0,12,10,23,10,12,10,23,10,12,10,23,10,23,10,1.8,10,4,28,Restaurants
473,"{'Has TV': False, 'Attire': 'casual', 'Take-out': True, 'Alcohol': 'none', 'Good For Groups': False, 'Price Range': 2, 'Wi-Fi': 'free', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Drive-Thru': True, 'Outdoor Seating': False, 'Delivery': False, 'Accepts Credit Cards': True}",e6-owFrAHlsFeUfIOdP1Ow,"['Fast Food', 'Restaurants', 1]",Mesa,{},33.3811829,-111.8406862,True,6,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,1,0,2,2,1,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2.1666666666666665,6,3,44,Fast Food
474,"{'Has TV': False, 'Attire': 'casual', 'Take-out': True, 'Alcohol': 'none', 'Good For Groups': False, 'Price Range': 2, 'Wi-Fi': 'free', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Drive-Thru': True, 'Outdoor Seating': False, 'Delivery': False, 'Accepts Credit Cards': True}",e6-owFrAHlsFeUfIOdP1Ow,"['Fast Food', 'Restaurants', 1]",Mesa,{},33.3811829,-111.8406862,True,6,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,1,0,2,2,1,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2.1666666666666665,6,3,44,Restaurants
475,"{'Outdoor Seating': False, 'Accepts Credit Cards': True}",ILq2a9DlPDzTWG8t-fOwXw,"['Specialty Schools', 'Cooking Schools', 'Cafes', 'Colleges & Universities', 'Education', 'Restaurants', 1]",Scottsdale,{},33.4999272,-111.9256855,False,3,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3.3333333333333335,3,2,11,Specialty Schools
476,"{'Outdoor Seating': False, 'Accepts Credit Cards': True}",ILq2a9DlPDzTWG8t-fOwXw,"['Specialty Schools', 'Cooking Schools', 'Cafes', 'Colleges & Universities', 'Education', 'Restaurants', 1]",Scottsdale,{},33.4999272,-111.9256855,False,3,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3.3333333333333335,3,2,11,Cooking Schools
477,"{'Outdoor Seating': False, 'Accepts Credit Cards': True}",ILq2a9DlPDzTWG8t-fOwXw,"['Specialty Schools', 'Cooking Schools', 'Cafes', 'Colleges & Universities', 'Education', 'Restaurants', 1]",Scottsdale,{},33.4999272,-111.9256855,False,3,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3.3333333333333335,3,2,11,Cafes
478,"{'Outdoor Seating': False, 'Accepts Credit Cards': True}",ILq2a9DlPDzTWG8t-fOwXw,"['Specialty Schools', 'Cooking Schools', 'Cafes', 'Colleges & Universities', 'Education', 'Restaurants', 1]",Scottsdale,{},33.4999272,-111.9256855,False,3,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3.3333333333333335,3,2,11,Colleges & Universities
479,"{'Outdoor Seating': False, 'Accepts Credit Cards': True}",ILq2a9DlPDzTWG8t-fOwXw,"['Specialty Schools', 'Cooking Schools', 'Cafes', 'Colleges & Universities', 'Education', 'Restaurants', 1]",Scottsdale,{},33.4999272,-111.9256855,False,3,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3.3333333333333335,3,2,11,Education
480,"{'Outdoor Seating': False, 'Accepts Credit Cards': True}",ILq2a9DlPDzTWG8t-fOwXw,"['Specialty Schools', 'Cooking Schools', 'Cafes', 'Colleges & Universities', 'Education', 'Restaurants', 1]",Scottsdale,{},33.4999272,-111.9256855,False,3,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3.3333333333333335,3,2,11,Restaurants
481,"{'Has TV': False, 'Waiter Service': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}, 'Good For Groups': True, 'Delivery': False, 'Drive-Thru': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'no', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': True, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Wheelchair Accessible': True, 'Outdoor Seating': False, 'Caters': False, 'Accepts Credit Cards': True}",5C4gtiP5qkBKFF3og7Wt3g,"['Food', 'Ice Cream & Frozen Yogurt', 'Fast Food', 'Restaurants', 1]",Mesa,{},33.4101202,-111.68494,True,8,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,1,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,1,0,0,1,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3.25,8,6,65,Food
482,"{'Has TV': False, 'Waiter Service': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}, 'Good For Groups': True, 'Delivery': False, 'Drive-Thru': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'no', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': True, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Wheelchair Accessible': True, 'Outdoor Seating': False, 'Caters': False, 'Accepts Credit Cards': True}",5C4gtiP5qkBKFF3og7Wt3g,"['Food', 'Ice Cream & Frozen Yogurt', 'Fast Food', 'Restaurants', 1]",Mesa,{},33.4101202,-111.68494,True,8,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,1,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,1,0,0,1,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3.25,8,6,65,Ice Cream & Frozen Yogurt
483,"{'Has TV': False, 'Waiter Service': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}, 'Good For Groups': True, 'Delivery': False, 'Drive-Thru': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'no', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': True, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Wheelchair Accessible': True, 'Outdoor Seating': False, 'Caters': False, 'Accepts Credit Cards': True}",5C4gtiP5qkBKFF3og7Wt3g,"['Food', 'Ice Cream & Frozen Yogurt', 'Fast Food', 'Restaurants', 1]",Mesa,{},33.4101202,-111.68494,True,8,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,1,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,1,0,0,1,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3.25,8,6,65,Fast Food
484,"{'Has TV': False, 'Waiter Service': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}, 'Good For Groups': True, 'Delivery': False, 'Drive-Thru': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'no', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': True, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Wheelchair Accessible': True, 'Outdoor Seating': False, 'Caters': False, 'Accepts Credit Cards': True}",5C4gtiP5qkBKFF3og7Wt3g,"['Food', 'Ice Cream & Frozen Yogurt', 'Fast Food', 'Restaurants', 1]",Mesa,{},33.4101202,-111.68494,True,8,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,1,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,1,0,0,1,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3.25,8,6,65,Restaurants
485,"{'Noise Level': 'average', 'Delivery': False, 'Attire': 'casual', 'Has TV': True, 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Take-out': True, 'Alcohol': 'none', 'Good For Groups': True, 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'no', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': True, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Waiter Service': False, 'Outdoor Seating': False, 'Caters': True, 'Accepts Credit Cards': True}",hXTKcUf44oTTQAbhh4iC7Q,"['Mexican', 'Restaurants', 1]",Buckeye,{},33.406692,-112.5909079,True,25,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,2,0,2,1,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,1,0,0,2,0,0,1,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2.347826086956522,23,7,40,Mexican
486,"{'Noise Level': 'average', 'Delivery': False, 'Attire': 'casual', 'Has TV': True, 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Take-out': True, 'Alcohol': 'none', 'Good For Groups': True, 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'no', 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': True, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Waiter Service': False, 'Outdoor Seating': False, 'Caters': True, 'Accepts Credit Cards': True}",hXTKcUf44oTTQAbhh4iC7Q,"['Mexican', 'Restaurants', 1]",Buckeye,{},33.406692,-112.5909079,True,25,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,2,0,2,1,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,1,0,0,2,0,0,1,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2.347826086956522,23,7,40,Restaurants
487,"{'Outdoor Seating': True, 'Price Range': 1, 'Wi-Fi': 'free', 'Accepts Credit Cards': True, 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}}",IG9S8954noz6PFWo7LSt_w,"['Food', 'Coffee & Tea', 1]",Mesa,"{'Tuesday': {'close': '20:30', 'open': '06:30'}, 'Friday': {'close': '15:00', 'open': '06:30'}, 'Saturday': {'close': '13:00', 'open': '08:00'}, 'Wednesday': {'close': '20:30', 'open': '06:30'}, 'Thursday': {'close': '20:30', 'open': '06:30'}, 'Monday': {'close': '20:30', 'open': '06:30'}}",33.3909213537688,-111.873089651066,True,5,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,1,2,2,2,2,2,1,0,0,0,0,0,15,6,20,6,13,8,25,25,20,6,20,6,20,6,4.0,6,5,26,Food
488,"{'Outdoor Seating': True, 'Price Range': 1, 'Wi-Fi': 'free', 'Accepts Credit Cards': True, 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}}",IG9S8954noz6PFWo7LSt_w,"['Food', 'Coffee & Tea', 1]",Mesa,"{'Tuesday': {'close': '20:30', 'open': '06:30'}, 'Friday': {'close': '15:00', 'open': '06:30'}, 'Saturday': {'close': '13:00', 'open': '08:00'}, 'Wednesday': {'close': '20:30', 'open': '06:30'}, 'Thursday': {'close': '20:30', 'open': '06:30'}, 'Monday': {'close': '20:30', 'open': '06:30'}}",33.3909213537688,-111.873089651066,True,5,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,1,2,2,2,2,2,1,0,0,0,0,0,15,6,20,6,13,8,25,25,20,6,20,6,20,6,4.0,6,5,26,Coffee & Tea
489,"{'Delivery': True, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': True}, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Takes Reservations': False, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'BYOB/Corkage': 'yes_free', 'Corkage': False, 'Has TV': True, 'Take-out': True, 'Alcohol': 'beer_and_wine', 'Noise Level': 'average', 'Wi-Fi': 'no', 'BYOB': False, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Waiter Service': False, 'Caters': False, 'Accepts Credit Cards': True}",ptIRdaZlXxuVJTiJDFJCIw,"['Pizza', 'Restaurants', 1]",Phoenix,{},33.448402,-112.0714244,True,43,2.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,1,0,2,2,0,2,0,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,0,0,1,0,0,0,1,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2.25,40,13,74,Pizza
490,"{'Delivery': True, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': True}, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Takes Reservations': False, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'BYOB/Corkage': 'yes_free', 'Corkage': False, 'Has TV': True, 'Take-out': True, 'Alcohol': 'beer_and_wine', 'Noise Level': 'average', 'Wi-Fi': 'no', 'BYOB': False, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Waiter Service': False, 'Caters': False, 'Accepts Credit Cards': True}",ptIRdaZlXxuVJTiJDFJCIw,"['Pizza', 'Restaurants', 1]",Phoenix,{},33.448402,-112.0714244,True,43,2.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,1,0,2,2,0,2,0,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,0,0,1,0,0,0,1,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2.25,40,13,74,Restaurants
491,"{'Noise Level': 'average', 'Delivery': False, 'Attire': 'casual', 'Has TV': True, 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Take-out': True, 'Alcohol': 'none', 'Good For Groups': False, 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': True, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'no', 'Good for Kids': True, 'Good For': {'breakfast': True, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': False, 'Waiter Service': True, 'Outdoor Seating': False, 'Caters': True, 'Accepts Credit Cards': True}",0Jouvs4G3d6CcG3pYGZ20A,"['Breakfast & Brunch', 'Mexican', 'Diners', 'Restaurants', 1]",Phoenix,{},33.524003,-112.1130414,True,24,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,1,2,0,2,1,2,2,0,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,0,1,2,0,0,1,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2.619047619047619,21,3,47,Breakfast & Brunch
